"","lon","lat","address","zip","city","state","x2020_01","quartile","state_name","region","division"
"2862",-88.810016,43.4907276,"130 frances ln, beaver dam, wi 53916, usa","53916","Beaver Dam","WI",156914,"q2","Wisconsin","Midwest","East North Central"
"2863",-111.7447909,33.30039,"2756 s market st, gilbert, az 85295, usa","85295","Gilbert","AZ",353430,"q4","Arizona","West","Mountain"
"2864",-122.7437223,38.4290272,"2007 sebastopol rd, santa rosa, ca 95407, usa","95407","Santa Rosa","CA",524181,"q4","California","West","Pacific"
"2865",-95.1103941,29.5736785,"2411 bay area blvd, houston, tx 77058, usa","77058","Houston","TX",197769,"q3","Texas","South","West South Central"
"2866",-82.8025476,40.7401038,"753 carter dr, galion, oh 44833, usa","44833","Galion","OH",78959,"q1","Ohio","Midwest","East North Central"
"2867",-156.498268,20.887832,"60 kanoa st, wailuku, hi 96793, usa","96793","Wailuku","HI",629276,"q4","Hawaii","West","Pacific"
"2868",-77.100557,38.869804,"10 s glebe rd, arlington, va 22204, usa","22204","Arlington","VA",546960,"q4","Virginia","South","South Atlantic"
"2869",-117.8438954,33.9061386,"1101 e imperial hwy, placentia, ca 92870, usa","92870","Placentia","CA",715490,"q4","California","West","Pacific"
"2870",-82.4478135,35.3357843,"1717 4 seasons blvd, hendersonville, nc 28792, usa","28792","Hendersonville","NC",234022,"q3","North Carolina","South","South Atlantic"
"2871",-86.0171464,42.8281489,"9479 riley st, zeeland, mi 49464, usa","49464","Zeeland","MI",236416,"q3","Michigan","Midwest","East North Central"
"2872",-78.6950576,42.8688779,"4779 transit rd, depew, ny 14043, usa","14043","Depew","NY",157810,"q2","New York","Northeast","Middle Atlantic"
"2873",-80.0557599,34.3512355,"s 4th st, south carolina 29550, usa","29550","Hartsville","SC",102061,"q1","South Carolina","South","South Atlantic"
"2874",-79.8779078,36.6560069,"2470 greensboro rd, martinsville, va 24112, usa","24112","Martinsville","VA",76436,"q1","Virginia","South","South Atlantic"
"2875",-80.7027459,32.2123432,"mathews dr, hilton head island, sc 29926, usa","29926","Hilton Head Island","SC",430700,"q4","South Carolina","South","South Atlantic"
"2876",-73.6194544,45.5349189,"7250 boul st-laurent, montréal, qc h2r 2x9, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"2877",-77.4456358,41.1321399,"120 e walnut st store 120 e, lock haven, pa 17745, usa","17745","Lock Haven","PA",146768,"q2","Pennsylvania","Northeast","Middle Atlantic"
"2878",-79.6569494,37.0798056,"4975 scruggs rd, moneta, va 24121, usa","24121","Moneta","VA",348701,"q4","Virginia","South","South Atlantic"
"2879",-93.522539,44.8627676,"80 w 78th st, chanhassen, mn 55317, usa","55317","Chanhassen","MN",387883,"q4","Minnesota","Midwest","West North Central"
"2880",-97.4257776,35.8735103,"501 s division st, guthrie, ok 73044, usa","73044","Guthrie","OK",145743,"q2","Oklahoma","South","West South Central"
"2881",-93.7664451,41.6427228,"4520 nw urbandale dr, des moines, ia 50322, usa","50322","Urbandale","IA",213866,"q3","Iowa","Midwest","West North Central"
"2882",-116.879609,33.0351996,"1676 main st, ramona, ca 92065, usa","92065","Ramona","CA",543126,"q4","California","West","Pacific"
"2883",-103.8023366,40.2536243,"110 w platte ave, fort morgan, co 80701, usa","80701","Fort Morgan","CO",217848,"q3","Colorado","West","Mountain"
"2884",-121.2899989,38.695377,"7120 auburn blvd, citrus heights, ca 95610, usa","95610","Citrus Heights","CA",378529,"q4","California","West","Pacific"
"2885",-78.580585,33.9140118,"70 emerson bay rd, calabash, nc 28467, usa","28467","Carolina Shores","NC",199510,"q3","North Carolina","South","South Atlantic"
"2886",-87.2774152,38.0497922,"320 w main st, boonville, in 47601, usa","47601","Boonville","IN",137313,"q2","Indiana","Midwest","East North Central"
"2887",-78.9874654,42.6990053,"6914 erie rd, derby, ny 14047, usa","14047","Evans","NY",158253,"q2","New York","Northeast","Middle Atlantic"
"2888",-76.786105,40.321568,"6033 allentown blvd, harrisburg, pa 17112, usa","17112","Lower Paxton Township","PA",225726,"q3","Pennsylvania","Northeast","Middle Atlantic"
"2889",-84.2138406,30.5660455,"6810 thomasville rd, tallahassee, fl 32312, usa","32312","Tallahassee","FL",307218,"q4","Florida","South","South Atlantic"
"2890",-118.5028635,34.4191684,"26599 golden valley rd, santa clarita, ca 91350, usa","91350","Santa Clarita","CA",573721,"q4","California","West","Pacific"
"2891",-119.0439243,35.4113738,"1115 olive dr, bakersfield, ca 93308, usa","93308","Oildale","CA",220691,"q3","California","West","Pacific"
"2892",-122.7199897,38.3494736,"476 rohnert park expy, rohnert park, ca 94928, usa","94928","Rohnert Park","CA",560766,"q4","California","West","Pacific"
"2893",-97.6765157,31.148223,"killeen, tx 76543, usa","76543","Killeen","TX",100721,"q1","Texas","South","West South Central"
"2894",-79.7923249,36.0600579,"1235 s eugene st, greensboro, nc 27406, usa","27406","Greensboro","NC",135032,"q2","North Carolina","South","South Atlantic"
"2895",-82.4236428,40.036513,"550 hopewell dr, heath, oh 43056, usa","43056","Heath","OH",177405,"q3","Ohio","Midwest","East North Central"
"2896",-88.2834462,42.2113448,"1016 central park dr, crystal lake, il 60014, usa","60014","Crystal Lake","IL",225065,"q3","Illinois","Midwest","East North Central"
"2897",-84.0908794,34.2510007,"2655 freedom pkwy, cumming, ga 30041, usa","30041","Cumming","GA",377002,"q4","Georgia","South","South Atlantic"
"2898",-91.8924482,42.4497544,"300 enterprise ct #300, independence, ia 50644, usa","50644","Independence","IA",141519,"q2","Iowa","Midwest","West North Central"
"2899",-76.7643374,39.2876579,"6600 baltimore national pike, catonsville, md 21228, usa","21228","Catonsville","MD",315166,"q4","Maryland","South","South Atlantic"
"2900",-81.6900778,41.5034489,"1360 e 9th st #550cleveland, cleveland, oh 44114, usa","44114","Cleveland","OH",121283,"q2","Ohio","Midwest","East North Central"
"2901",-119.7057036,34.4182497,"302 w carrillo st ste 302 w, santa barbara, ca 93101, usa","93101","Santa Barbara","CA",887720,"q4","California","West","Pacific"
"2902",-79.4215188,36.5734843,"760 w main st, danville, va 24541, usa","24541","Danville","VA",86220,"q1","Virginia","South","South Atlantic"
"2903",-87.150471,35.9430316,"2714 fairview blvd, fairview, tn 37062, usa","37062","Fairview","TN",290123,"q4","Tennessee","South","East South Central"
"2904",-78.8840793,43.020013,"150 niagara st, tonawanda, ny 14150, usa","14150","Tonawanda","NY",156235,"q2","New York","Northeast","Middle Atlantic"
"2905",-98.2351838,29.5710156,"635 cibolo valley dr store 635, cibolo, tx 78108, usa","78108","Cibolo","TX",247599,"q3","Texas","South","West South Central"
"2906",-84.7686831,34.778308,"920 n 3rd ave, chatsworth, ga 30705, usa","30705","Chatsworth","GA",138721,"q2","Georgia","South","South Atlantic"
"2907",-122.7845908,45.4844082,"4955 sw western ave, beaverton, or 97005, usa","97005","Beaverton","OR",381639,"q4","Oregon","West","Pacific"
"2908",-85.9322192,36.9928489,"s l rogers wells blvd, glasgow, ky 42141, usa","42141","Glasgow","KY",122076,"q2","Kentucky","South","East South Central"
"2909",-99.335446,31.1264863,"1112 s bridge st, brady, tx 76825, usa","76825","Brady","TX",118841,"q2","Texas","South","West South Central"
"2910",-117.6004145,33.6382271,"30605 av. de las flores, rancho santa margarita, ca 92688, usa","92688","Rancho Santa Margarita","CA",656024,"q4","California","West","Pacific"
"2911",-98.4309036,29.3537422,"2902 goliad rd #116, san antonio, tx 78223, usa","78223","San Antonio","TX",141475,"q2","Texas","South","West South Central"
"2912",-95.5587207,29.7832608,"10521 katy fwy, houston, tx 77024, usa","77024","Houston","TX",963960,"q4","Texas","South","West South Central"
"2913",-74.3443592,41.0036443,"borough of butler municipal building, 1 ace rd, butler, nj 07405, usa","07405",NA,NA,NA,"q4",NA,NA,NA
"2914",-116.9587044,32.747275,"3713 avocado blvd, la mesa, ca 91941, usa","91941","La Mesa","CA",647691,"q4","California","West","Pacific"
"2915",-94.8798223,39.0880743,"south 129th street, bonner springs, ks 66012, usa","66012","Bonner Springs","KS",219661,"q3","Kansas","Midwest","West North Central"
"2916",-94.8166098,29.275504,"avenue u, galveston, tx 77551, usa","77551","Galveston","TX",179153,"q3","Texas","South","West South Central"
"2917",-84.5224041,42.6416378,"2040 n aurelius rd, holt, mi 48842, usa","48842","Holt","MI",181141,"q3","Michigan","Midwest","East North Central"
"2918",-82.5552727,27.3790976,"5150 n tamiami trail, sarasota, fl 34234, usa","34234","Sarasota","FL",176212,"q3","Florida","South","South Atlantic"
"2919",-75.0904979,39.8605935,"300 benigno blvd, bellmawr, nj 08031, usa","08031",NA,NA,NA,"q4",NA,NA,NA
"2920",-84.5361373,33.3427629,"1200 ga-74 #1, peachtree city, ga 30269, usa","30269","Peachtree City","GA",357069,"q4","Georgia","South","South Atlantic"
"2921",-73.3328396,40.8372138,"1900 jericho turnpike, east northport, ny 11731, usa","11731","East Northport","NY",532423,"q4","New York","Northeast","Middle Atlantic"
"2922",-80.8555522,40.8999339,"187 s broadway ave, salem, oh 44460, usa","44460","Salem","OH",117435,"q2","Ohio","Midwest","East North Central"
"2923",-77.3674729,35.5807292,"720 red banks rd, greenville, nc 27858, usa","27858","Greenville","NC",163021,"q2","North Carolina","South","South Atlantic"
"2924",-87.413392,39.4599628,"600 s 3rd st, terre haute, in 47807, usa","47807","Terre Haute","IN",48005,"q1","Indiana","Midwest","East North Central"
"2925",NA,NA,NA,NA,NA,NA,NA,"q4",NA,NA,NA
"2926",-76.288072,40.0848022,"pa-272, neffsville, pa 17601, usa","17601","Manheim Township","PA",257543,"q3","Pennsylvania","Northeast","Middle Atlantic"
"2927",-78.8593716,38.4328323,"1301 carrier dr, harrisonburg, va 22807, usa","22807","Harrisonburg","VA",279022,"q4","Virginia","South","South Atlantic"
"2928",-87.63635,40.138725,"904 n gilbert st, danville, il 61832, usa","61832","Danville","IL",56880,"q1","Illinois","Midwest","East North Central"
"2929",-82.0789296,41.3883311,"502 n abbe rd, elyria, oh 44035, usa","44035","Elyria","OH",113930,"q2","Ohio","Midwest","East North Central"
"2930",-88.2281291,30.7651797,"7900 moffett rd, semmes, al 36575, usa","36575","Semmes","AL",158180,"q2","Alabama","South","East South Central"
"2931",-72.535024,42.3674485,"183 university dr, amherst, ma 01002, usa","01002",NA,NA,NA,"q4",NA,NA,NA
"2932",-83.9507793,43.4300906,"n michigan ave, saginaw, mi 48602, usa","48602","Saginaw","MI",40827,"q1","Michigan","Midwest","East North Central"
"2933",-77.108118,38.856515,"4714 columbia pike, arlington, va 22204, usa","22204","Arlington","VA",546960,"q4","Virginia","South","South Atlantic"
"2934",-84.3508579,39.2346509,"9820 montgomery rd store 9820, cincinnati, oh 45242, usa","45242","Blue Ash","OH",354594,"q4","Ohio","Midwest","East North Central"
"2935",-118.1487027,34.6117278,"40125 10th st w unit a, palmdale, ca 93551, usa","93551","Palmdale","CA",404991,"q4","California","West","Pacific"
"2936",-117.9240306,33.9895956,"17518 colima rd, rowland heights, ca 91748, usa","91748","Rowland Heights","CA",667585,"q4","California","West","Pacific"
"2937",-79.9699479,32.7334973,"915 folly rd, charleston, sc 29412, usa","29412","Charleston","SC",336856,"q4","South Carolina","South","South Atlantic"
"2938",-89.0921386,30.3875619,"3018 25th ave, gulfport, ms 39501, usa","39501","Gulfport","MS",74508,"q1","Mississippi","South","East South Central"
"2939",-104.5222292,33.42551,"2601 n main st, roswell, nm 88201, usa","88201","Roswell","NM",157469,"q2","New Mexico","West","Mountain"
"2940",-82.5521034,27.5217489,"1210 10th st e, palmetto, fl 34221, usa","34221","Palmetto","FL",238866,"q3","Florida","South","South Atlantic"
"2941",-87.6110011,38.3538072,"3215 w broadway st, princeton, in 47670, usa","47670","Princeton","IN",106635,"q2","Indiana","Midwest","East North Central"
"2942",-117.5742239,34.1007942,"8423 haven ave, rancho cucamonga, ca 91730, usa","91730","Rancho Cucamonga","CA",466510,"q4","California","West","Pacific"
"2943",-94.0431049,33.4614157,"n state line ave, texarkana, ar, usa","ar",NA,NA,NA,"q4",NA,NA,NA
"2944",-82.5088587,28.5322686,"13050 cortez blvd, spring hill, fl 34613, usa","34613","North Weeki Wachee","FL",183962,"q3","Florida","South","South Atlantic"
"2945",-123.0847412,44.6345181,"1605 pacific blvd se, albany, or 97321, usa","97321","Albany","OR",348050,"q4","Oregon","West","Pacific"
"2946",-97.694073,30.3390888,"1015 norwood park blvd, austin, tx 78753, usa","78753","Austin","TX",280381,"q4","Texas","South","West South Central"
"2947",-81.7308809,41.049818,"170 great oaks trail, wadsworth, oh 44281, usa","44281","Wadsworth","OH",203932,"q3","Ohio","Midwest","East North Central"
"2948",-119.7811455,39.5473479,"2424 oddie blvd, sparks, nv 89431, usa","89431","Sparks","NV",277738,"q4","Nevada","West","Mountain"
"2949",-93.753825,41.5969729,"1600 valley w dr, west des moines, ia 50266, usa","50266","West Des Moines","IA",243214,"q3","Iowa","Midwest","West North Central"
"2950",-122.7062552,38.4137366,"651 yolanda ave, santa rosa, ca 95404, usa","95404","Santa Rosa","CA",647775,"q4","California","West","Pacific"
"2951",-77.536818,43.1024559,"3350 monroe ave, rochester, ny 14618, usa","14618","Brighton","NY",235055,"q3","New York","Northeast","Middle Atlantic"
"2952",-118.8400987,34.2097045,"2060 e avenida de los arboles, thousand oaks, ca 91362, usa","91362","Thousand Oaks","CA",839193,"q4","California","West","Pacific"
"2953",-104.7744365,39.7680458,"18355 e 35th pl, aurora, co 80011, usa","80011","Aurora","CO",328532,"q4","Colorado","West","Mountain"
"2954",-118.2054656,33.9444503,"3637 tweedy blvd, south gate, ca 90280, usa","90280","South Gate","CA",471199,"q4","California","West","Pacific"
"2955",-90.2836384,38.765662,"10764 w florissant ave, ferguson, mo 63135, usa","63135","Ferguson","MO",64229,"q1","Missouri","Midwest","West North Central"
"2956",-82.1732996,34.2046786,"montague ave, greenwood, sc 29649, usa","29649","Greenwood","SC",156446,"q2","South Carolina","South","South Atlantic"
"2957",-76.3401623,36.8349808,"3110 high st, portsmouth, va 23707, usa","23707","Portsmouth","VA",163789,"q2","Virginia","South","South Atlantic"
"2958",-117.112917,32.9612715,"10060 carmel mountain rd, san diego, ca 92129, usa","92129","San Diego","CA",802895,"q4","California","West","Pacific"
"2959",-83.4752741,33.571721,"1512 eatonton rd #98madison, madison, ga 30650, usa","30650","Madison","GA",235106,"q3","Georgia","South","South Atlantic"
"2960",-122.7360927,38.4771289,"3535 industrial dr, santa rosa, ca 95403, usa","95403","Santa Rosa","CA",574007,"q4","California","West","Pacific"
"2961",-83.9442291,30.8545923,"15072 us-19, thomasville, ga 31792, usa","31792","Thomasville","GA",123657,"q2","Georgia","South","South Atlantic"
"2962",-79.0991902,38.1540277,"2030 w beverley st, staunton, va 24401, usa","24401","Staunton","VA",184422,"q3","Virginia","South","South Atlantic"
"2963",-77.4193757,37.9849293,"rogers clark blvd, virginia, usa","virginia",NA,NA,NA,"q4",NA,NA,NA
"2964",-118.9486764,35.3943964,"2671 oswell st, bakersfield, ca 93306, usa","93306","Bakersfield","CA",218052,"q3","California","West","Pacific"
"2965",-80.4151343,37.2476557,"1411 n main st, blacksburg, va 24060, usa","24060","Blacksburg","VA",283218,"q4","Virginia","South","South Atlantic"
"2966",-86.8977912,41.578439,"1823 river dr, westville, in 46391, usa","46391","Westville","IN",231186,"q3","Indiana","Midwest","East North Central"
"2967",-82.365311,42.967953,"1121 wellington st, sarnia, on n7s 6j7, canada","canada",NA,NA,NA,"q4",NA,NA,NA
"2968",-95.9585,36.060948,"71st & lewis, tulsa, ok 74136, usa","74136","Tulsa","OK",188736,"q3","Oklahoma","South","West South Central"
"2969",-86.0973926,40.743943,"11 sherwood square, peru, in 46970, usa","46970","Peru","IN",78817,"q1","Indiana","Midwest","East North Central"
"2970",-81.5890617,41.4833473,"2720 van aken blvd, cleveland, oh 44120, usa","44120","Cleveland","OH",88960,"q1","Ohio","Midwest","East North Central"
"2971",-120.4376287,34.9330594,"1539 stowell center plz, santa maria, ca 93458, usa","93458","Santa Maria","CA",372746,"q4","California","West","Pacific"
"2972",-111.584892,35.221977,"4308 e rte 66, flagstaff, az 86004, usa","86004","Flagstaff","AZ",372864,"q4","Arizona","West","Mountain"
"2973",-85.70973,37.9933974,"adam shepherd pkwy, shepherdsville, ky 40165, usa","40165","Shepherdsville","KY",202158,"q3","Kentucky","South","East South Central"
"2974",-80.1509696,26.0328259,"2418 n dixie hwy, hollywood, fl 33020, usa","33020","Hollywood","FL",248489,"q3","Florida","South","South Atlantic"
"2975",-85.7845516,42.9709659,"4696 lake michigan dr nw, grand rapids, mi 49534, usa","49534","Walker","MI",234535,"q3","Michigan","Midwest","East North Central"
"2976",-80.8039944,36.9086143,"3552 foster falls rd, barren springs, va 24313, usa","24313","Barren Springs","VA",99459,"q1","Virginia","South","South Atlantic"
"2977",-83.3468784,36.8004665,"chevrolet, ky 40831, usa","40831","Harlan","KY",65427,"q1","Kentucky","South","East South Central"
"2978",-80.4227244,27.586323,"3535 oslo rd, vero beach, fl 32968, usa","32968","Vero Beach","FL",273195,"q4","Florida","South","South Atlantic"
"2979",-80.7133421,42.859086,"79 simcoe st, tillsonburg, on n4g 2h7, canada","canada",NA,NA,NA,"q4",NA,NA,NA
