"","lon","lat","address","zip","city","state","metro","county_name","x2020_01"
"2904",-78.8840793,43.020013,"150 niagara st, tonawanda, ny 14150, usa","14150","Tonawanda","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",156235
"2905",-98.2351838,29.5710156,"635 cibolo valley dr store 635, cibolo, tx 78108, usa","78108","Cibolo","TX","San Antonio-New Braunfels","Guadalupe County",247599
"2906",-84.7686831,34.778308,"920 n 3rd ave, chatsworth, ga 30705, usa","30705","Chatsworth","GA","Dalton","Murray County",138721
"2907",-122.7845908,45.4844082,"4955 sw western ave, beaverton, or 97005, usa","97005","Beaverton","OR","Portland-Vancouver-Hillsboro","Washington County",381639
"2908",-85.9322192,36.9928489,"s l rogers wells blvd, glasgow, ky 42141, usa","42141","Glasgow","KY","Glasgow","Barren County",122076
"2909",-99.335446,31.1264863,"1112 s bridge st, brady, tx 76825, usa","76825","Brady","TX","","McCulloch County",118841
"2910",-117.6004145,33.6382271,"30605 av. de las flores, rancho santa margarita, ca 92688, usa","92688","Rancho Santa Margarita","CA","Los Angeles-Long Beach-Anaheim","Orange County",656024
"2911",-98.4309036,29.3537422,"2902 goliad rd #116, san antonio, tx 78223, usa","78223","San Antonio","TX","San Antonio-New Braunfels","Bexar County",141475
"2912",-95.5587207,29.7832608,"10521 katy fwy, houston, tx 77024, usa","77024","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",963960
"2913",-74.3443592,41.0036443,"borough of butler municipal building, 1 ace rd, butler, nj 07405, usa","07405",NA,NA,NA,NA,NA
"2914",-116.9587044,32.747275,"3713 avocado blvd, la mesa, ca 91941, usa","91941","La Mesa","CA","San Diego-Carlsbad","San Diego County",647691
"2915",-94.8798223,39.0880743,"south 129th street, bonner springs, ks 66012, usa","66012","Bonner Springs","KS","Kansas City","Wyandotte County",219661
"2916",-94.8166098,29.275504,"avenue u, galveston, tx 77551, usa","77551","Galveston","TX","Houston-The Woodlands-Sugar Land","Galveston County",179153
"2917",-84.5224041,42.6416378,"2040 n aurelius rd, holt, mi 48842, usa","48842","Holt","MI","Lansing-East Lansing","Ingham County",181141
"2918",-82.5552727,27.3790976,"5150 n tamiami trail, sarasota, fl 34234, usa","34234","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",176212
"2919",-75.0904979,39.8605935,"300 benigno blvd, bellmawr, nj 08031, usa","08031",NA,NA,NA,NA,NA
"2920",-84.5361373,33.3427629,"1200 ga-74 #1, peachtree city, ga 30269, usa","30269","Peachtree City","GA","Atlanta-Sandy Springs-Roswell","Fayette County",357069
"2921",-73.3328396,40.8372138,"1900 jericho turnpike, east northport, ny 11731, usa","11731","East Northport","NY","New York-Newark-Jersey City","Suffolk County",532423
"2922",-80.8555522,40.8999339,"187 s broadway ave, salem, oh 44460, usa","44460","Salem","OH","Salem","Columbiana County",117435
"2923",-77.3674729,35.5807292,"720 red banks rd, greenville, nc 27858, usa","27858","Greenville","NC","Greenville","Pitt County",163021
"2924",-87.413392,39.4599628,"600 s 3rd st, terre haute, in 47807, usa","47807","Terre Haute","IN","Terre Haute","Vigo County",48005
"2925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",-76.288072,40.0848022,"pa-272, neffsville, pa 17601, usa","17601","Manheim Township","PA","Lancaster","Lancaster County",257543
"2927",-78.8593716,38.4328323,"1301 carrier dr, harrisonburg, va 22807, usa","22807","Harrisonburg","VA","Harrisonburg","Harrisonburg City",279022
"2928",-87.63635,40.138725,"904 n gilbert st, danville, il 61832, usa","61832","Danville","IL","Danville","Vermilion County",56880
"2929",-82.0789296,41.3883311,"502 n abbe rd, elyria, oh 44035, usa","44035","Elyria","OH","Cleveland-Elyria","Lorain County",113930
"2930",-88.2281291,30.7651797,"7900 moffett rd, semmes, al 36575, usa","36575","Semmes","AL","Mobile","Mobile County",158180
"2931",-72.535024,42.3674485,"183 university dr, amherst, ma 01002, usa","01002",NA,NA,NA,NA,NA
"2932",-83.9507793,43.4300906,"n michigan ave, saginaw, mi 48602, usa","48602","Saginaw","MI","Saginaw","Saginaw County",40827
"2933",-77.108118,38.856515,"4714 columbia pike, arlington, va 22204, usa","22204","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",546960
"2934",-84.3508579,39.2346509,"9820 montgomery rd store 9820, cincinnati, oh 45242, usa","45242","Blue Ash","OH","Cincinnati","Hamilton County",354594
"2935",-118.1487027,34.6117278,"40125 10th st w unit a, palmdale, ca 93551, usa","93551","Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",404991
"2936",-117.9240306,33.9895956,"17518 colima rd, rowland heights, ca 91748, usa","91748","Rowland Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",667585
"2937",-79.9699479,32.7334973,"915 folly rd, charleston, sc 29412, usa","29412","Charleston","SC","Charleston-North Charleston","Charleston County",336856
"2938",-89.0921386,30.3875619,"3018 25th ave, gulfport, ms 39501, usa","39501","Gulfport","MS","Gulfport-Biloxi-Pascagoula","Harrison County",74508
"2939",-104.5222292,33.42551,"2601 n main st, roswell, nm 88201, usa","88201","Roswell","NM","Roswell","Chaves County",157469
"2940",-82.5521034,27.5217489,"1210 10th st e, palmetto, fl 34221, usa","34221","Palmetto","FL","North Port-Sarasota-Bradenton","Manatee County",238866
"2941",-87.6110011,38.3538072,"3215 w broadway st, princeton, in 47670, usa","47670","Princeton","IN","","Gibson County",106635
"2942",-117.5742239,34.1007942,"8423 haven ave, rancho cucamonga, ca 91730, usa","91730","Rancho Cucamonga","CA","Riverside-San Bernardino-Ontario","San Bernardino County",466510
"2943",-94.0431049,33.4614157,"n state line ave, texarkana, ar, usa","ar",NA,NA,NA,NA,NA
"2944",-82.5088587,28.5322686,"13050 cortez blvd, spring hill, fl 34613, usa","34613","North Weeki Wachee","FL","Tampa-St. Petersburg-Clearwater","Hernando County",183962
"2945",-123.0847412,44.6345181,"1605 pacific blvd se, albany, or 97321, usa","97321","Albany","OR","Albany","Linn County",348050
"2946",-97.694073,30.3390888,"1015 norwood park blvd, austin, tx 78753, usa","78753","Austin","TX","Austin-Round Rock","Travis County",280381
"2947",-81.7308809,41.049818,"170 great oaks trail, wadsworth, oh 44281, usa","44281","Wadsworth","OH","Cleveland-Elyria","Medina County",203932
"2948",-119.7811455,39.5473479,"2424 oddie blvd, sparks, nv 89431, usa","89431","Sparks","NV","Reno","Washoe County",277738
"2949",-93.753825,41.5969729,"1600 valley w dr, west des moines, ia 50266, usa","50266","West Des Moines","IA","Des Moines-West Des Moines","Polk County",243214
"2950",-122.7062552,38.4137366,"651 yolanda ave, santa rosa, ca 95404, usa","95404","Santa Rosa","CA","Santa Rosa","Sonoma County",647775
"2951",-77.536818,43.1024559,"3350 monroe ave, rochester, ny 14618, usa","14618","Brighton","NY","Rochester","Monroe County",235055
"2952",-118.8400987,34.2097045,"2060 e avenida de los arboles, thousand oaks, ca 91362, usa","91362","Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",839193
"2953",-104.7744365,39.7680458,"18355 e 35th pl, aurora, co 80011, usa","80011","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",328532
"2954",-118.2054656,33.9444503,"3637 tweedy blvd, south gate, ca 90280, usa","90280","South Gate","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",471199
"2955",-90.2836384,38.765662,"10764 w florissant ave, ferguson, mo 63135, usa","63135","Ferguson","MO","St. Louis","Saint Louis County",64229
"2956",-82.1732996,34.2046786,"montague ave, greenwood, sc 29649, usa","29649","Greenwood","SC","Greenwood","Greenwood County",156446
"2957",-76.3401623,36.8349808,"3110 high st, portsmouth, va 23707, usa","23707","Portsmouth","VA","Virginia Beach-Norfolk-Newport News","Portsmouth City",163789
"2958",-117.112917,32.9612715,"10060 carmel mountain rd, san diego, ca 92129, usa","92129","San Diego","CA","San Diego-Carlsbad","San Diego County",802895
"2959",-83.4752741,33.571721,"1512 eatonton rd #98madison, madison, ga 30650, usa","30650","Madison","GA","Atlanta-Sandy Springs-Roswell","Morgan County",235106
"2960",-122.7360927,38.4771289,"3535 industrial dr, santa rosa, ca 95403, usa","95403","Santa Rosa","CA","Santa Rosa","Sonoma County",574007
"2961",-83.9442291,30.8545923,"15072 us-19, thomasville, ga 31792, usa","31792","Thomasville","GA","Thomasville","Thomas County",123657
"2962",-79.0991902,38.1540277,"2030 w beverley st, staunton, va 24401, usa","24401","Staunton","VA","Staunton-Waynesboro","Staunton City",184422
"2963",-77.4193757,37.9849293,"rogers clark blvd, virginia, usa","virginia",NA,NA,NA,NA,NA
"2964",-118.9486764,35.3943964,"2671 oswell st, bakersfield, ca 93306, usa","93306","Bakersfield","CA","Bakersfield","Kern County",218052
"2965",-80.4151343,37.2476557,"1411 n main st, blacksburg, va 24060, usa","24060","Blacksburg","VA","Blacksburg-Christiansburg-Radford","Montgomery County",283218
"2966",-86.8977912,41.578439,"1823 river dr, westville, in 46391, usa","46391","Westville","IN","Michigan City-La Porte","La Porte County",231186
"2967",-82.365311,42.967953,"1121 wellington st, sarnia, on n7s 6j7, canada","canada",NA,NA,NA,NA,NA
"2968",-95.9585,36.060948,"71st & lewis, tulsa, ok 74136, usa","74136","Tulsa","OK","Tulsa","Tulsa County",188736
"2969",-86.0973926,40.743943,"11 sherwood square, peru, in 46970, usa","46970","Peru","IN","Peru","Miami County",78817
"2970",-81.5890617,41.4833473,"2720 van aken blvd, cleveland, oh 44120, usa","44120","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",88960
"2971",-120.4376287,34.9330594,"1539 stowell center plz, santa maria, ca 93458, usa","93458","Santa Maria","CA","Santa Maria-Santa Barbara","Santa Barbara County",372746
"2972",-111.584892,35.221977,"4308 e rte 66, flagstaff, az 86004, usa","86004","Flagstaff","AZ","Flagstaff","Coconino County",372864
"2973",-85.70973,37.9933974,"adam shepherd pkwy, shepherdsville, ky 40165, usa","40165","Shepherdsville","KY","Louisville/Jefferson County","Bullitt County",202158
"2974",-80.1509696,26.0328259,"2418 n dixie hwy, hollywood, fl 33020, usa","33020","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",248489
"2975",-85.7845516,42.9709659,"4696 lake michigan dr nw, grand rapids, mi 49534, usa","49534","Walker","MI","Grand Rapids-Wyoming","Kent County",234535
"2976",-80.8039944,36.9086143,"3552 foster falls rd, barren springs, va 24313, usa","24313","Barren Springs","VA","","Wythe County",99459
"2977",-83.3468784,36.8004665,"chevrolet, ky 40831, usa","40831","Harlan","KY","","Harlan County",65427
"2978",-80.4227244,27.586323,"3535 oslo rd, vero beach, fl 32968, usa","32968","Vero Beach","FL","Sebastian-Vero Beach","Indian River County",273195
"2979",-80.7133421,42.859086,"79 simcoe st, tillsonburg, on n4g 2h7, canada","canada",NA,NA,NA,NA,NA
"2980",-84.5603917,33.2512021,"1486 ga-74, senoia, ga 30276, usa","30276","Senoia","GA","Atlanta-Sandy Springs-Roswell","Coweta County",284055
"2981",-76.9826265,38.2638659,"mckinney blvd, colonial beach, va 22443, usa","22443","Colonial Beach","VA","","Westmoreland County",193288
"2982",-92.4035608,34.767847,"green mountain dr, little rock, ar 72212, usa","72212","Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",283330
"2983",-122.8759527,45.7450216,"51651 se 2nd st, scappoose, or 97056, usa","97056","Scappoose","OR","Portland-Vancouver-Hillsboro","Columbia County",367863
"2984",-80.8555582,35.4136514,"14420 statesville rd, huntersville, nc 28078, usa","28078","Huntersville","NC","Charlotte-Concord-Gastonia","Mecklenburg County",322571
"2985",-86.758554,37.9356838,"213 orchard hill dr, tell city, in 47586, usa","47586","Tell City","IN","","Perry County",116653
"2986",-86.7783504,35.989479,"1301 wilson pike, brentwood, tn 37027, usa","37027","Brentwood","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",638573
"2987",-78.015747,34.2202693,"2050 olde regent way, leland, nc 28451, usa","28451","Leland","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",240940
"2988",-111.7216152,33.2673903,"4570 s higley rd, gilbert, az 85297, usa","85297","Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",368663
"2989",-97.5653732,35.5459047,"7420 n may ave, oklahoma city, ok 73116, usa","73116","Oklahoma City","OK","Oklahoma City","Oklahoma County",226469
"2990",-84.9334215,34.4768606,"261 ga-53, calhoun, ga 30701, usa","30701","Calhoun","GA","Calhoun","Gordon County",146668
"2991",-82.4792524,39.9382987,"10933 hebron rd, buckeye lake, oh 43008, usa","43008","Buckeye Lake","OH","Columbus","Licking County",130444
"2992",-81.7537056,32.4308412,"24015 us-80, statesboro, ga 30461, usa","30461","Statesboro","GA","Statesboro","Bulloch County",192675
"2993",-87.394271,41.548933,"4610 w ridge rd, gary, in 46408, usa","46408","Gary","IN","Chicago-Naperville-Elgin","Lake County",55820
"2994",-80.5816205,40.6728038,"15765 oh-170, calcutta, oh 43920, usa","43920","East Liverpool","OH","Salem","Columbiana County",67663
"2995",-123.3305843,42.4350763,"735 sw 5th st, grants pass, or 97526, usa","97526","Grants Pass","OR","Grants Pass","Josephine County",290580
"2996",-118.4353986,34.0484497,"1894 westwood blvd, los angeles, ca 90025, usa","90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1013475
"2997",-79.0838352,36.0574381,"520 hampton pointe store 520, hillsborough, nc 27278, usa","27278","Hillsborough","NC","Durham-Chapel Hill","Orange County",278707
"2998",-114.3329925,34.4760323,"1990 mcculloch blvd n d, lake havasu city, az 86403, usa","86403","Lake Havasu City","AZ","Lake Havasu City-Kingman","Mohave County",254073
"2999",-73.4144759,41.1203865,"15 cross st, norwalk, ct 06851, usa","06851",NA,NA,NA,NA,NA
"3000",-77.4274912,38.3091551,"39 town and country dr, fredericksburg, va 22405, usa","22405","Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",310222
"3001",-86.4843242,31.3079704,"203 church st, andalusia, al 36420, usa","36420","Andalusia","AL","","Covington County",88288
"3002",-69.0189233,44.4326503,"147 waldo ave #100belfast, belfast, me 04915, usa","04915",NA,NA,NA,NA,NA
"3003",-93.5947363,41.527367,"6345 se 14th st, des moines, ia 50320, usa","50320","Des Moines","IA","Des Moines-West Des Moines","Polk County",183764
"3004",-77.1453973,38.8690306,"6136 arlington blvd store 6136, seven corners, va 22044, usa","22044","Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",464087
"3005",-77.1453973,38.8690306,"6136 arlington blvd store 6136, seven corners, va 22044, usa","22044","Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",464087
"3006",-85.6019294,44.7090833,"1561 laitner drive, traverse city, mi 49696, usa","49696","Traverse City","MI","Traverse City","Grand Traverse County",259225
"3007",-79.9569536,40.4800314,"125 51st st, pittsburgh, pa 15201, usa","15201","Pittsburgh","PA","Pittsburgh","Allegheny County",227428
"3008",-122.3328981,37.9544184,"100a san pablo towne center store 100a, san pablo, ca 94806, usa","94806","San Pablo","CA","San Francisco-Oakland-Hayward","Contra Costa County",497848
"3009",-88.2785825,41.9229894,"2750 e main st, st. charles, il 60174, usa","60174","Saint Charles","IL","Chicago-Naperville-Elgin","Kane County",274933
"3010",-80.0707415,32.8219942,"3516 shelby ray ct, charleston, sc 29414, usa","29414","Charleston","SC","Charleston-North Charleston","Charleston County",274512
"3011",-121.3094106,38.6631552,"6630 madison ave, carmichael, ca 95608, usa","95608","Carmichael","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",426111
"3012",-104.854028,38.8985617,"1460 garden of the gods rd, colorado springs, co 80907, usa","80907","Colorado Springs","CO","Colorado Springs","El Paso County",294942
"3013",-81.4284909,40.795625,"4510 tuscarawas st w, canton, oh 44708, usa","44708","Canton","OH","Canton-Massillon","Stark County",126477
"3014",-80.9271677,35.2314864,"5301 wilkinson blvd, charlotte, nc 28208, usa","28208","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",162022
"3015",-85.1346066,41.1794756,"525 e dupont rd store 525, fort wayne, in 46845, usa","46845","Fort Wayne","IN","Fort Wayne","Allen County",259392
"3016",-122.8438839,45.5319218,"16157 nw cornell rd, beaverton, or 97006, usa","97006","Beaverton","OR","Portland-Vancouver-Hillsboro","Washington County",425834
"3017",-121.412124,38.5966566,"2265 arden way, sacramento, ca 95825, usa","95825","Arden-Arcade","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",322303
"3018",-84.3281559,30.4390276,"300 mabry st, tallahassee, fl 32304, usa","32304","Tallahassee","FL","Tallahassee","Leon County",92870
"3019",-85.1294602,41.1156866,"4120 n clinton st, fort wayne, in 46805, usa","46805","Fort Wayne","IN","Fort Wayne","Allen County",105385
"3020",-119.0932173,35.3880193,"3025 coffee rd, bakersfield, ca 93312, usa","93312","Bakersfield","CA","Bakersfield","Kern County",305076
"3021",-84.9642388,32.5231079,"5515 veterans pkwy, columbus, ga 31904, usa","31904","Columbus","GA","Columbus","Muscogee County",127532
"3022",-92.6683408,37.6851373,"550 n jefferson ave, lebanon, mo 65536, usa","65536","Lebanon","MO","Lebanon","Laclede County",129013
"3023",-86.7366475,41.598779,"1450 w state rd 2, la porte, in 46350, usa","46350","La Porte","IN","Michigan City-La Porte","La Porte County",165253
"3024",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025",-119.062741,34.352872,"858 e main st store 850 e, santa paula, ca 93060, usa","93060","Santa Paula","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",483204
